MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp
10:45 - 11:00;4412.0;5266.0;;3195.0;1934.0;378.0;;;20.0;916.0;1733.0;2032.0;168.0;;;169.0;89.0;17570.0;197.0;2622.0;23331.0;10:45;11:00;2024-04-16 10:45:00+02:00;1713257100.0;2024-04-16 11:00:00+02:00;1713258000.0
11:00 - 11:15;4392.0;4995.0;;3233.0;1911.0;388.0;;;20.0;738.0;1858.0;2032.0;90.0;;;171.0;89.0;18092.0;195.0;2629.0;23229.0;11:00;11:15;2024-04-16 11:00:00+02:00;1713258000.0;2024-04-16 11:15:00+02:00;1713258900.0
11:15 - 11:30;4386.0;4735.0;;3244.0;1905.0;390.0;;;20.0;807.0;2233.0;2021.0;139.0;;;179.0;89.0;18313.0;193.0;2679.0;23181.0;11:15;11:30;2024-04-16 11:15:00+02:00;1713258900.0;2024-04-16 11:30:00+02:00;1713259800.0
11:30 - 11:45;4382.0;4992.0;;3272.0;1900.0;441.0;;;20.0;821.0;2166.0;2022.0;178.0;;;178.0;89.0;18473.0;194.0;2721.0;22574.0;11:30;11:45;2024-04-16 11:30:00+02:00;1713259800.0;2024-04-16 11:45:00+02:00;1713260700.0
11:45 - 12:00;4354.0;4979.0;;3292.0;1912.0;449.0;;;20.0;583.0;2233.0;1984.0;119.0;;;179.0;89.0;18733.0;195.0;2862.0;22414.0;11:45;12:00;2024-04-16 11:45:00+02:00;1713260700.0;2024-04-16 12:00:00+02:00;1713261600.0
12:00 - 12:15;4333.0;4672.0;;3187.0;1905.0;439.0;;;20.0;900.0;3022.0;1977.0;216.0;;;178.0;89.0;19031.0;196.0;3082.0;21949.0;12:00;12:15;2024-04-16 12:00:00+02:00;1713261600.0;2024-04-16 12:15:00+02:00;1713262500.0
12:15 - 12:30;4336.0;5126.0;;3104.0;1912.0;375.0;;;20.0;648.0;3116.0;1973.0;215.0;;;179.0;89.0;19183.0;197.0;3242.0;21744.0;12:15;12:30;2024-04-16 12:15:00+02:00;1713262500.0;2024-04-16 12:30:00+02:00;1713263400.0
12:30 - 12:45;4332.0;5148.0;;3086.0;1898.0;371.0;;;20.0;465.0;3137.0;1974.0;193.0;;;178.0;89.0;19026.0;198.0;3422.0;21498.0;12:30;12:45;2024-04-16 12:30:00+02:00;1713263400.0;2024-04-16 12:45:00+02:00;1713264300.0
12:45 - 13:00;4313.0;5187.0;;3092.0;1887.0;371.0;;;20.0;455.0;3545.0;1978.0;178.0;;;182.0;89.0;18905.0;198.0;3487.0;21341.0;12:45;13:00;2024-04-16 12:45:00+02:00;1713264300.0;2024-04-16 13:00:00+02:00;1713265200.0
13:00 - 13:15;4316.0;5174.0;;3119.0;1900.0;371.0;;;20.0;65.0;4399.0;1976.0;53.0;;;195.0;88.0;18903.0;197.0;3885.0;21133.0;13:00;13:15;2024-04-16 13:00:00+02:00;1713265200.0;2024-04-16 13:15:00+02:00;1713266100.0
13:15 - 13:30;4313.0;5174.0;;3186.0;1882.0;371.0;;;20.0;65.0;4390.0;1969.0;87.0;;;197.0;88.0;19070.0;196.0;3779.0;20838.0;13:15;13:30;2024-04-16 13:15:00+02:00;1713266100.0;2024-04-16 13:30:00+02:00;1713267000.0
13:30 - 13:45;4301.0;5087.0;;3213.0;1901.0;373.0;;;20.0;53.0;4951.0;1976.0;61.0;;;197.0;88.0;19560.0;198.0;3681.0;20905.0;13:30;13:45;2024-04-16 13:30:00+02:00;1713267000.0;2024-04-16 13:45:00+02:00;1713267900.0
13:45 - 14:00;4289.0;4930.0;;3165.0;1899.0;372.0;;;20.0;58.0;5218.0;1972.0;27.0;;;197.0;78.0;19566.0;198.0;3825.0;20395.0;13:45;14:00;2024-04-16 13:45:00+02:00;1713267900.0;2024-04-16 14:00:00+02:00;1713268800.0
14:00 - 14:15;4294.0;4632.0;;2901.0;1891.0;371.0;;;20.0;3.0;5861.0;1967.0;28.0;;;197.0;78.0;19812.0;193.0;4162.0;19757.0;14:00;14:15;2024-04-16 14:00:00+02:00;1713268800.0;2024-04-16 14:15:00+02:00;1713269700.0
14:15 - 14:30;4288.0;4571.0;;2855.0;1883.0;371.0;;;20.0;1.0;5830.0;1977.0;29.0;;;197.0;78.0;20083.0;193.0;4200.0;19424.0;14:15;14:30;2024-04-16 14:15:00+02:00;1713269700.0;2024-04-16 14:30:00+02:00;1713270600.0
14:30 - 14:45;4297.0;4371.0;;2898.0;1891.0;371.0;;;20.0;16.0;5969.0;1960.0;27.0;;;197.0;78.0;19966.0;199.0;4106.0;19214.0;14:30;14:45;2024-04-16 14:30:00+02:00;1713270600.0;2024-04-16 14:45:00+02:00;1713271500.0
14:45 - 15:00;4295.0;4495.0;;2883.0;1960.0;371.0;;;20.0;18.0;5619.0;1960.0;28.0;;;197.0;78.0;19461.0;195.0;4096.0;19133.0;14:45;15:00;2024-04-16 14:45:00+02:00;1713271500.0;2024-04-16 15:00:00+02:00;1713272400.0
15:00 - 15:15;4280.0;4632.0;;3062.0;2194.0;371.0;;;20.0;4.0;5465.0;1955.0;39.0;;;198.0;78.0;18747.0;193.0;4074.0;18499.0;15:00;15:15;2024-04-16 15:00:00+02:00;1713272400.0;2024-04-16 15:15:00+02:00;1713273300.0
15:15 - 15:30;4306.0;4396.0;;3080.0;2176.0;371.0;;;20.0;20.0;5145.0;1954.0;94.0;;;198.0;78.0;18308.0;195.0;4009.0;18484.0;15:15;15:30;2024-04-16 15:15:00+02:00;1713273300.0;2024-04-16 15:30:00+02:00;1713274200.0
15:30 - 15:45;4314.0;3743.0;;2936.0;1647.0;371.0;;;20.0;99.0;4771.0;1985.0;99.0;;;197.0;78.0;17528.0;198.0;3961.0;17993.0;15:30;15:45;2024-04-16 15:30:00+02:00;1713274200.0;2024-04-16 15:45:00+02:00;1713275100.0
15:45 - 16:00;4352.0;3471.0;;3015.0;1662.0;371.0;;;20.0;86.0;4254.0;2018.0;75.0;;;197.0;78.0;16874.0;199.0;3950.0;16982.0;15:45;16:00;2024-04-16 15:45:00+02:00;1713275100.0;2024-04-16 16:00:00+02:00;1713276000.0
16:00 - 16:15;4383.0;4282.0;;3129.0;1737.0;371.0;;;20.0;13.0;4318.0;2013.0;86.0;;;197.0;78.0;16231.0;196.0;3998.0;16364.0;16:00;16:15;2024-04-16 16:00:00+02:00;1713276000.0;2024-04-16 16:15:00+02:00;1713276900.0
16:15 - 16:30;4422.0;5925.0;;3592.0;2251.0;371.0;;;20.0;5.0;3406.0;2020.0;98.0;;;197.0;78.0;15476.0;197.0;3921.0;15920.0;16:15;16:30;2024-04-16 16:15:00+02:00;1713276900.0;2024-04-16 16:30:00+02:00;1713277800.0
16:30 - 16:45;4457.0;6577.0;;3963.0;2260.0;371.0;;;20.0;32.0;2479.0;2023.0;79.0;;;197.0;78.0;14752.0;199.0;3864.0;15729.0;16:30;16:45;2024-04-16 16:30:00+02:00;1713277800.0;2024-04-16 16:45:00+02:00;1713278700.0
16:45 - 17:00;4515.0;7106.0;;4255.0;2279.0;371.0;;;20.0;268.0;2110.0;2020.0;71.0;;;197.0;78.0;13825.0;200.0;4068.0;15270.0;16:45;17:00;2024-04-16 16:45:00+02:00;1713278700.0;2024-04-16 17:00:00+02:00;1713279600.0
17:00 - 17:15;4533.0;7333.0;;4711.0;2327.0;371.0;;;20.0;51.0;3565.0;2028.0;72.0;;;198.0;79.0;12702.0;205.0;4136.0;14992.0;17:00;17:15;2024-04-16 17:00:00+02:00;1713279600.0;2024-04-16 17:15:00+02:00;1713280500.0
17:15 - 17:30;4556.0;5620.0;;4028.0;1810.0;371.0;;;20.0;189.0;2450.0;2035.0;94.0;;;197.0;79.0;11536.0;202.0;4333.0;14762.0;17:15;17:30;2024-04-16 17:15:00+02:00;1713280500.0;2024-04-16 17:30:00+02:00;1713281400.0
17:30 - 17:45;4574.0;7833.0;;4988.0;2340.0;371.0;;;20.0;636.0;970.0;2076.0;93.0;;;198.0;79.0;10256.0;203.0;4319.0;14995.0;17:30;17:45;2024-04-16 17:30:00+02:00;1713281400.0;2024-04-16 17:45:00+02:00;1713282300.0
17:45 - 18:00;4603.0;8109.0;;5583.0;2387.0;371.0;;;20.0;1278.0;969.0;2077.0;93.0;;;199.0;79.0;8786.0;202.0;4251.0;14641.0;17:45;18:00;2024-04-16 17:45:00+02:00;1713282300.0;2024-04-16 18:00:00+02:00;1713283200.0
18:00 - 18:15;4634.0;8360.0;;6346.0;2601.0;371.0;;;20.0;588.0;2265.0;2077.0;102.0;;;199.0;79.0;7277.0;200.0;4228.0;14088.0;18:00;18:15;2024-04-16 18:00:00+02:00;1713283200.0;2024-04-16 18:15:00+02:00;1713284100.0
18:15 - 18:30;4653.0;8620.0;;6621.0;2679.0;371.0;;;20.0;826.0;1271.0;2072.0;104.0;;;199.0;67.0;5837.0;200.0;4255.0;13823.0;18:15;18:30;2024-04-16 18:15:00+02:00;1713284100.0;2024-04-16 18:30:00+02:00;1713285000.0
18:30 - 18:45;4667.0;8782.0;;7325.0;2647.0;371.0;;;20.0;1559.0;292.0;2066.0;136.0;;;199.0;67.0;4493.0;213.0;4240.0;13254.0;18:30;18:45;2024-04-16 18:30:00+02:00;1713285000.0;2024-04-16 18:45:00+02:00;1713285900.0
18:45 - 19:00;4662.0;8878.0;;7614.0;2642.0;371.0;;;20.0;2535.0;24.0;2060.0;237.0;;;199.0;67.0;3425.0;216.0;4222.0;12665.0;18:45;19:00;2024-04-16 18:45:00+02:00;1713285900.0;2024-04-16 19:00:00+02:00;1713286800.0
19:00 - 19:15;4662.0;8932.0;;7907.0;2639.0;371.0;;;20.0;2278.0;126.0;2055.0;120.0;;;199.0;67.0;2438.0;213.0;4301.0;12351.0;19:00;19:15;2024-04-16 19:00:00+02:00;1713286800.0;2024-04-16 19:15:00+02:00;1713287700.0
19:15 - 19:30;4670.0;8977.0;;7829.0;2603.0;371.0;;;20.0;2907.0;180.0;2054.0;129.0;;;199.0;67.0;1620.0;209.0;4383.0;12367.0;19:15;19:30;2024-04-16 19:15:00+02:00;1713287700.0;2024-04-16 19:30:00+02:00;1713288600.0
19:30 - 19:45;4687.0;9108.0;;7777.0;2626.0;371.0;;;20.0;4068.0;27.0;2054.0;160.0;;;199.0;67.0;925.0;212.0;4406.0;12194.0;19:30;19:45;2024-04-16 19:30:00+02:00;1713288600.0;2024-04-16 19:45:00+02:00;1713289500.0
19:45 - 20:00;4685.0;9221.0;;7826.0;2607.0;371.0;;;20.0;4172.0;15.0;2054.0;156.0;;;198.0;67.0;419.0;215.0;4367.0;11964.0;19:45;20:00;2024-04-16 19:45:00+02:00;1713289500.0;2024-04-16 20:00:00+02:00;1713290400.0
20:00 - 20:15;4697.0;9306.0;;7923.0;2512.0;371.0;;;20.0;2999.0;40.0;2063.0;123.0;;;197.0;67.0;131.0;214.0;4202.0;11923.0;20:00;20:15;2024-04-16 20:00:00+02:00;1713290400.0;2024-04-16 20:15:00+02:00;1713291300.0
20:15 - 20:30;4703.0;9399.0;;7941.0;2516.0;371.0;;;20.0;2704.0;141.0;2064.0;160.0;;;198.0;67.0;27.0;210.0;3972.0;12125.0;20:15;20:30;2024-04-16 20:15:00+02:00;1713291300.0;2024-04-16 20:30:00+02:00;1713292200.0
20:30 - 20:45;4709.0;9420.0;;7878.0;2513.0;371.0;;;20.0;2541.0;164.0;2066.0;146.0;;;197.0;67.0;1.0;214.0;3768.0;11756.0;20:30;20:45;2024-04-16 20:30:00+02:00;1713292200.0;2024-04-16 20:45:00+02:00;1713293100.0
20:45 - 21:00;4691.0;9416.0;;7890.0;2555.0;371.0;;;20.0;2347.0;216.0;2068.0;146.0;;;198.0;67.0;0.0;213.0;3537.0;11828.0;20:45;21:00;2024-04-16 20:45:00+02:00;1713293100.0;2024-04-16 21:00:00+02:00;1713294000.0
21:00 - 21:15;4691.0;9497.0;;7929.0;2710.0;371.0;;;20.0;3356.0;47.0;2070.0;276.0;;;197.0;67.0;0.0;216.0;3431.0;11552.0;21:00;21:15;2024-04-16 21:00:00+02:00;1713294000.0;2024-04-16 21:15:00+02:00;1713294900.0
21:15 - 21:30;4687.0;9480.0;;7807.0;2777.0;371.0;;;20.0;3116.0;49.0;2072.0;225.0;;;197.0;67.0;0.0;214.0;3265.0;10969.0;21:15;21:30;2024-04-16 21:15:00+02:00;1713294900.0;2024-04-16 21:30:00+02:00;1713295800.0
21:30 - 21:45;4682.0;9492.0;;7755.0;2815.0;371.0;;;20.0;2381.0;208.0;2078.0;121.0;;;198.0;67.0;0.0;215.0;3104.0;10491.0;21:30;21:45;2024-04-16 21:30:00+02:00;1713295800.0;2024-04-16 21:45:00+02:00;1713296700.0
21:45 - 22:00;4650.0;9490.0;;7738.0;2844.0;371.0;;;20.0;2088.0;355.0;2080.0;122.0;;;198.0;67.0;0.0;212.0;2955.0;10346.0;21:45;22:00;2024-04-16 21:45:00+02:00;1713296700.0;2024-04-16 22:00:00+02:00;1713297600.0
22:00 - 22:15;4644.0;9479.0;;7682.0;2747.0;371.0;;;20.0;2650.0;32.0;2079.0;272.0;;;198.0;67.0;0.0;306.0;2796.0;10113.0;22:00;22:15;2024-04-16 22:00:00+02:00;1713297600.0;2024-04-16 22:15:00+02:00;1713298500.0
22:15 - 22:30;4637.0;9447.0;;7660.0;2658.0;371.0;;;20.0;2036.0;34.0;2078.0;134.0;;;197.0;67.0;0.0;397.0;2686.0;10073.0;22:15;22:30;2024-04-16 22:15:00+02:00;1713298500.0;2024-04-16 22:30:00+02:00;1713299400.0
22:30 - 22:45;4627.0;9427.0;;7629.0;2638.0;371.0;;;20.0;1121.0;131.0;2077.0;124.0;;;197.0;67.0;0.0;441.0;2541.0;9916.0;22:30;22:45;2024-04-16 22:30:00+02:00;1713299400.0;2024-04-16 22:45:00+02:00;1713300300.0
22:45 - 23:00;4611.0;9449.0;;7149.0;2621.0;371.0;;;20.0;999.0;156.0;2078.0;80.0;;;197.0;72.0;0.0;465.0;2412.0;9728.0;22:45;23:00;2024-04-16 22:45:00+02:00;1713300300.0;2024-04-16 23:00:00+02:00;1713301200.0
23:00 - 23:15;4599.0;9510.0;;6766.0;2563.0;371.0;;;20.0;348.0;144.0;2077.0;156.0;;;198.0;72.0;0.0;466.0;2201.0;9664.0;23:00;23:15;2024-04-16 23:00:00+02:00;1713301200.0;2024-04-16 23:15:00+02:00;1713302100.0
23:15 - 23:30;4588.0;9481.0;;6570.0;2557.0;371.0;;;20.0;291.0;1059.0;2076.0;88.0;;;198.0;72.0;0.0;469.0;2082.0;9325.0;23:15;23:30;2024-04-16 23:15:00+02:00;1713302100.0;2024-04-16 23:30:00+02:00;1713303000.0
23:30 - 23:45;4572.0;9448.0;;6503.0;2565.0;371.0;;;20.0;368.0;1212.0;2072.0;96.0;;;198.0;72.0;0.0;476.0;1906.0;9150.0;23:30;23:45;2024-04-16 23:30:00+02:00;1713303000.0;2024-04-16 23:45:00+02:00;1713303900.0
23:45 - 00:00;4522.0;9401.0;;6409.0;2522.0;371.0;;;20.0;231.0;1611.0;2071.0;92.0;;;198.0;72.0;0.0;477.0;1803.0;9190.0;23:45;00:00;2024-04-16 23:45:00+02:00;1713303900.0;2024-04-16 00:00:00+02:00;1713218400.0
00:00 - 00:15;4538.0;9403.0;;6610.0;2521.0;368.0;;;20.0;224.0;1998.0;2069.0;155.0;;;198.0;74.0;0.0;478.0;1905.0;9298.0;00:00;00:15;2024-04-17 00:00:00+02:00;1713304800.0;2024-04-17 00:15:00+02:00;1713305700.0
00:15 - 00:30;4520.0;9384.0;;6195.0;2519.0;368.0;;;20.0;212.0;2480.0;2074.0;160.0;;;198.0;74.0;0.0;470.0;1797.0;9289.0;00:15;00:30;2024-04-17 00:15:00+02:00;1713305700.0;2024-04-17 00:30:00+02:00;1713306600.0
00:30 - 00:45;4484.0;9395.0;;5753.0;2474.0;368.0;;;20.0;168.0;2337.0;2076.0;169.0;;;198.0;74.0;0.0;473.0;1562.0;9184.0;00:30;00:45;2024-04-17 00:30:00+02:00;1713306600.0;2024-04-17 00:45:00+02:00;1713307500.0
00:45 - 01:00;4498.0;9424.0;;5517.0;2446.0;368.0;;;20.0;82.0;2463.0;2077.0;174.0;;;198.0;74.0;0.0;471.0;1339.0;9038.0;00:45;01:00;2024-04-17 00:45:00+02:00;1713307500.0;2024-04-17 01:00:00+02:00;1713308400.0
01:00 - 01:15;4499.0;9431.0;;5541.0;2405.0;368.0;;;20.0;231.0;3235.0;2075.0;215.0;;;198.0;74.0;0.0;471.0;1507.0;8954.0;01:00;01:15;2024-04-17 01:00:00+02:00;1713308400.0;2024-04-17 01:15:00+02:00;1713309300.0
01:15 - 01:30;4506.0;9423.0;;5487.0;2436.0;368.0;;;20.0;148.0;3384.0;2076.0;137.0;;;198.0;74.0;0.0;481.0;1642.0;8885.0;01:15;01:30;2024-04-17 01:15:00+02:00;1713309300.0;2024-04-17 01:30:00+02:00;1713310200.0
01:30 - 01:45;4507.0;9428.0;;5477.0;2326.0;368.0;;;20.0;47.0;3108.0;2078.0;102.0;;;198.0;74.0;0.0;473.0;1415.0;8715.0;01:30;01:45;2024-04-17 01:30:00+02:00;1713310200.0;2024-04-17 01:45:00+02:00;1713311100.0
01:45 - 02:00;4482.0;9412.0;;5409.0;2309.0;368.0;;;20.0;55.0;2899.0;2078.0;102.0;;;198.0;74.0;0.0;471.0;1305.0;8539.0;01:45;02:00;2024-04-17 01:45:00+02:00;1713311100.0;2024-04-17 02:00:00+02:00;1713312000.0
02:00 - 02:15;4499.0;9439.0;;5308.0;2202.0;368.0;;;20.0;62.0;2883.0;2073.0;104.0;;;198.0;74.0;0.0;472.0;1389.0;8385.0;02:00;02:15;2024-04-17 02:00:00+02:00;1713312000.0;2024-04-17 02:15:00+02:00;1713312900.0
02:15 - 02:30;4509.0;9421.0;;5270.0;2086.0;368.0;;;20.0;18.0;2943.0;2070.0;86.0;;;198.0;74.0;0.0;468.0;1406.0;8324.0;02:15;02:30;2024-04-17 02:15:00+02:00;1713312900.0;2024-04-17 02:30:00+02:00;1713313800.0
02:30 - 02:45;4511.0;9412.0;;5303.0;2032.0;368.0;;;20.0;15.0;2959.0;2069.0;91.0;;;197.0;74.0;0.0;468.0;1462.0;8264.0;02:30;02:45;2024-04-17 02:30:00+02:00;1713313800.0;2024-04-17 02:45:00+02:00;1713314700.0
02:45 - 03:00;4506.0;9401.0;;5310.0;2031.0;368.0;;;20.0;15.0;3005.0;2068.0;79.0;;;197.0;74.0;0.0;468.0;1520.0;8193.0;02:45;03:00;2024-04-17 02:45:00+02:00;1713314700.0;2024-04-17 03:00:00+02:00;1713315600.0
03:00 - 03:15;4526.0;9366.0;;5356.0;2042.0;368.0;;;20.0;14.0;3414.0;2065.0;94.0;;;197.0;74.0;0.0;470.0;1633.0;7984.0;03:00;03:15;2024-04-17 03:00:00+02:00;1713315600.0;2024-04-17 03:15:00+02:00;1713316500.0
03:15 - 03:30;4520.0;9353.0;;5321.0;2060.0;368.0;;;20.0;14.0;3562.0;2062.0;102.0;;;197.0;74.0;0.0;472.0;1581.0;7681.0;03:15;03:30;2024-04-17 03:15:00+02:00;1713316500.0;2024-04-17 03:30:00+02:00;1713317400.0
03:30 - 03:45;4528.0;9382.0;;5340.0;2058.0;368.0;;;20.0;13.0;3893.0;2058.0;102.0;;;197.0;74.0;0.0;473.0;1536.0;7511.0;03:30;03:45;2024-04-17 03:30:00+02:00;1713317400.0;2024-04-17 03:45:00+02:00;1713318300.0
03:45 - 04:00;4528.0;9391.0;;5467.0;2065.0;368.0;;;20.0;13.0;3586.0;2057.0;101.0;;;197.0;74.0;0.0;473.0;1706.0;7274.0;03:45;04:00;2024-04-17 03:45:00+02:00;1713318300.0;2024-04-17 04:00:00+02:00;1713319200.0
04:00 - 04:15;4553.0;9435.0;;5098.0;2062.0;368.0;;;20.0;10.0;3558.0;2055.0;100.0;;;197.0;74.0;0.0;471.0;1707.0;7070.0;04:00;04:15;2024-04-17 04:00:00+02:00;1713319200.0;2024-04-17 04:15:00+02:00;1713320100.0
04:15 - 04:30;4566.0;9404.0;;5162.0;2097.0;368.0;;;20.0;34.0;2940.0;2055.0;157.0;;;197.0;74.0;0.0;472.0;1594.0;6987.0;04:15;04:30;2024-04-17 04:15:00+02:00;1713320100.0;2024-04-17 04:30:00+02:00;1713321000.0
04:30 - 04:45;4573.0;9468.0;;5336.0;2194.0;368.0;;;20.0;128.0;2822.0;2053.0;184.0;;;198.0;74.0;0.0;473.0;1568.0;6756.0;04:30;04:45;2024-04-17 04:30:00+02:00;1713321000.0;2024-04-17 04:45:00+02:00;1713321900.0
04:45 - 05:00;4573.0;9499.0;;5451.0;2423.0;368.0;;;20.0;40.0;2335.0;2051.0;116.0;;;198.0;74.0;0.0;478.0;1571.0;6510.0;04:45;05:00;2024-04-17 04:45:00+02:00;1713321900.0;2024-04-17 05:00:00+02:00;1713322800.0
05:00 - 05:15;4577.0;9608.0;;5874.0;2638.0;368.0;;;20.0;63.0;1081.0;2043.0;103.0;;;198.0;74.0;0.0;479.0;1668.0;6331.0;05:00;05:15;2024-04-17 05:00:00+02:00;1713322800.0;2024-04-17 05:15:00+02:00;1713323700.0
05:15 - 05:30;4603.0;9749.0;;6324.0;2857.0;368.0;;;20.0;63.0;862.0;2040.0;102.0;;;198.0;74.0;0.0;480.0;1683.0;6138.0;05:15;05:30;2024-04-17 05:15:00+02:00;1713323700.0;2024-04-17 05:30:00+02:00;1713324600.0
05:30 - 05:45;4618.0;9752.0;;6871.0;3387.0;368.0;;;20.0;194.0;507.0;2035.0;112.0;;;198.0;74.0;0.0;481.0;1647.0;5990.0;05:30;05:45;2024-04-17 05:30:00+02:00;1713324600.0;2024-04-17 05:45:00+02:00;1713325500.0
05:45 - 06:00;4638.0;9816.0;;7382.0;3929.0;368.0;;;20.0;333.0;60.0;2032.0;209.0;;;198.0;74.0;7.0;470.0;1630.0;5876.0;05:45;06:00;2024-04-17 05:45:00+02:00;1713325500.0;2024-04-17 06:00:00+02:00;1713326400.0
06:00 - 06:15;4658.0;9981.0;;8690.0;4273.0;368.0;;;20.0;1706.0;19.0;2017.0;301.0;;;197.0;74.0;17.0;471.0;1661.0;5753.0;06:00;06:15;2024-04-17 06:00:00+02:00;1713326400.0;2024-04-17 06:15:00+02:00;1713327300.0
06:15 - 06:30;4663.0;10064.0;;9231.0;4450.0;368.0;;;20.0;2593.0;11.0;1991.0;469.0;;;197.0;74.0;119.0;475.0;1631.0;5618.0;06:15;06:30;2024-04-17 06:15:00+02:00;1713327300.0;2024-04-17 06:30:00+02:00;1713328200.0
06:30 - 06:45;4671.0;10062.0;;9562.0;4438.0;368.0;;;20.0;3442.0;4.0;1997.0;445.0;;;197.0;74.0;395.0;473.0;1667.0;5358.0;06:30;06:45;2024-04-17 06:30:00+02:00;1713328200.0;2024-04-17 06:45:00+02:00;1713329100.0
06:45 - 07:00;4677.0;10221.0;;9718.0;4599.0;368.0;;;20.0;4455.0;6.0;2004.0;331.0;;;197.0;74.0;911.0;475.0;1604.0;5026.0;06:45;07:00;2024-04-17 06:45:00+02:00;1713329100.0;2024-04-17 07:00:00+02:00;1713330000.0
07:00 - 07:15;4682.0;10377.0;;9789.0;4611.0;368.0;;;20.0;3738.0;5.0;2004.0;243.0;;;197.0;74.0;1608.0;470.0;1568.0;4608.0;07:00;07:15;2024-04-17 07:00:00+02:00;1713330000.0;2024-04-17 07:15:00+02:00;1713330900.0
07:15 - 07:30;4690.0;10436.0;;9803.0;4688.0;368.0;;;20.0;4924.0;5.0;2012.0;257.0;;;197.0;74.0;2460.0;479.0;1604.0;4347.0;07:15;07:30;2024-04-17 07:15:00+02:00;1713330900.0;2024-04-17 07:30:00+02:00;1713331800.0
07:30 - 07:45;4701.0;10518.0;;9816.0;4728.0;368.0;;;20.0;5008.0;5.0;2017.0;239.0;;;197.0;74.0;3537.0;484.0;1459.0;3940.0;07:30;07:45;2024-04-17 07:30:00+02:00;1713331800.0;2024-04-17 07:45:00+02:00;1713332700.0
07:45 - 08:00;4692.0;10507.0;;9822.0;4810.0;368.0;;;20.0;4430.0;9.0;2016.0;193.0;;;197.0;74.0;4709.0;486.0;1298.0;3506.0;07:45;08:00;2024-04-17 07:45:00+02:00;1713332700.0;2024-04-17 08:00:00+02:00;1713333600.0
08:00 - 08:15;4693.0;10568.0;;9724.0;4885.0;368.0;;;20.0;3661.0;6.0;2022.0;289.0;;;198.0;74.0;5963.0;482.0;1174.0;3075.0;08:00;08:15;2024-04-17 08:00:00+02:00;1713333600.0;2024-04-17 08:15:00+02:00;1713334500.0
08:15 - 08:30;4698.0;10594.0;;9662.0;4925.0;368.0;;;20.0;3603.0;5.0;2027.0;170.0;;;198.0;74.0;7336.0;483.0;1207.0;2793.0;08:15;08:30;2024-04-17 08:15:00+02:00;1713334500.0;2024-04-17 08:30:00+02:00;1713335400.0
08:30 - 08:45;4698.0;10678.0;;9474.0;4971.0;368.0;;;20.0;3095.0;8.0;2034.0;125.0;;;197.0;74.0;8670.0;484.0;1148.0;2668.0;08:30;08:45;2024-04-17 08:30:00+02:00;1713335400.0;2024-04-17 08:45:00+02:00;1713336300.0
08:45 - 09:00;4687.0;10695.0;;9338.0;4973.0;368.0;;;20.0;1533.0;13.0;2044.0;129.0;;;198.0;74.0;9980.0;480.0;1052.0;2501.0;08:45;09:00;2024-04-17 08:45:00+02:00;1713336300.0;2024-04-17 09:00:00+02:00;1713337200.0
09:00 - 09:15;4666.0;10615.0;;9327.0;4881.0;370.0;;;20.0;2636.0;9.0;2041.0;284.0;;;198.0;74.0;11242.0;480.0;1022.0;2358.0;09:00;09:15;2024-04-17 09:00:00+02:00;1713337200.0;2024-04-17 09:15:00+02:00;1713338100.0
09:15 - 09:30;4662.0;10449.0;;8897.0;4835.0;371.0;;;20.0;1549.0;14.0;2041.0;212.0;;;197.0;74.0;12452.0;478.0;980.0;2388.0;09:15;09:30;2024-04-17 09:15:00+02:00;1713338100.0;2024-04-17 09:30:00+02:00;1713339000.0
09:30 - 09:45;4657.0;10313.0;;8373.0;4751.0;371.0;;;20.0;1010.0;85.0;2042.0;159.0;;;197.0;74.0;13658.0;475.0;903.0;2348.0;09:30;09:45;2024-04-17 09:30:00+02:00;1713339000.0;2024-04-17 09:45:00+02:00;1713339900.0
09:45 - 10:00;4618.0;10173.0;;8018.0;4613.0;370.0;;;20.0;746.0;257.0;2046.0;118.0;;;197.0;74.0;14803.0;483.0;815.0;2338.0;09:45;10:00;2024-04-17 09:45:00+02:00;1713339900.0;2024-04-17 10:00:00+02:00;1713340800.0
10:00 - 10:15;4605.0;10031.0;;7778.0;4314.0;368.0;;;20.0;999.0;238.0;2027.0;251.0;;;197.0;74.0;16023.0;486.0;737.0;2390.0;10:00;10:15;2024-04-17 10:00:00+02:00;1713340800.0;2024-04-17 10:15:00+02:00;1713341700.0
10:15 - 10:30;4588.0;9934.0;;7234.0;4224.0;368.0;;;20.0;571.0;345.0;2006.0;112.0;;;197.0;74.0;17183.0;480.0;;;10:15;10:30;2024-04-17 10:15:00+02:00;1713341700.0;2024-04-17 10:30:00+02:00;1713342600.0
10:30 - 10:45;4576.0;9754.0;;6734.0;4089.0;368.0;;;20.0;419.0;388.0;2018.0;156.0;;;197.0;74.0;18236.0;482.0;584.0;2316.0;10:30;10:45;2024-04-17 10:30:00+02:00;1713342600.0;2024-04-17 10:45:00+02:00;1713343500.0
