timestamp_readable;timestamp;smard_price_E_MWh;day_Ahead;awattar_price_E_MWh;stadtWerkeKarlsruhe_E_MWh;tibber_price_E_MWh
2024-04-17 22:30:00;1713393000000;91.83;True;270.1849;357.8;286.13
2024-04-17 22:45:00;1713393900000;91.83;True;270.1849;357.8;286.13
2024-04-17 23:00:00;1713394800000;87.42;True;265.6426;357.8;281.72
2024-04-17 23:15:00;1713395700000;87.42;True;265.6426;357.8;281.72
2024-04-17 23:30:00;1713396600000;87.42;True;265.6426;357.8;281.72
2024-04-17 23:45:00;1713397500000;87.42;True;265.6426;357.8;281.72
2024-04-18 00:00:00;1713398400000;88.53;True;266.78589999999997;357.8;282.83000000000004
2024-04-18 00:15:00;1713399300000;88.53;True;266.78589999999997;357.8;282.83000000000004
2024-04-18 00:30:00;1713400200000;88.53;True;266.78589999999997;357.8;282.83000000000004
2024-04-18 00:45:00;1713401100000;88.53;True;266.78589999999997;357.8;282.83000000000004
2024-04-18 01:00:00;1713402000000;87.76;True;265.9928;357.8;282.06
2024-04-18 01:15:00;1713402900000;87.76;True;265.9928;357.8;282.06
2024-04-18 01:30:00;1713403800000;87.76;True;265.9928;357.8;282.06
2024-04-18 01:45:00;1713404700000;87.76;True;265.9928;357.8;282.06
2024-04-18 02:00:00;1713405600000;89.61;True;267.89830000000006;357.8;283.91
2024-04-18 02:15:00;1713406500000;89.61;True;267.89830000000006;357.8;283.91
2024-04-18 02:30:00;1713407400000;89.61;True;267.89830000000006;357.8;283.91
2024-04-18 02:45:00;1713408300000;89.61;True;267.89830000000006;357.8;283.91
2024-04-18 03:00:00;1713409200000;93.47;True;271.87410000000006;357.8;287.77
2024-04-18 03:15:00;1713410100000;93.47;True;271.87410000000006;357.8;287.77
2024-04-18 03:30:00;1713411000000;93.47;True;271.87410000000006;357.8;287.77
2024-04-18 03:45:00;1713411900000;93.47;True;271.87410000000006;357.8;287.77
2024-04-18 04:00:00;1713412800000;121.88;True;301.13640000000004;357.8;316.18
2024-04-18 04:15:00;1713413700000;121.88;True;301.13640000000004;357.8;316.18
2024-04-18 04:30:00;1713414600000;121.88;True;301.13640000000004;357.8;316.18
2024-04-18 04:45:00;1713415500000;121.88;True;301.13640000000004;357.8;316.18
2024-04-18 05:00:00;1713416400000;155.8;True;336.074;357.8;350.1
2024-04-18 05:15:00;1713417300000;155.8;True;336.074;357.8;350.1
2024-04-18 05:30:00;1713418200000;155.8;True;336.074;357.8;350.1
2024-04-18 05:45:00;1713419100000;155.8;True;336.074;357.8;350.1
2024-04-18 06:00:00;1713420000000;131.19;True;310.7257;357.8;325.49
2024-04-18 06:15:00;1713420900000;131.19;True;310.7257;357.8;325.49
2024-04-18 06:30:00;1713421800000;131.19;True;310.7257;357.8;325.49
2024-04-18 06:45:00;1713422700000;131.19;True;310.7257;357.8;325.49
2024-04-18 07:00:00;1713423600000;101.12;True;279.7536;357.8;295.42
2024-04-18 07:15:00;1713424500000;101.12;True;279.7536;357.8;295.42
2024-04-18 07:30:00;1713425400000;101.12;True;279.7536;357.8;295.42
2024-04-18 07:45:00;1713426300000;101.12;True;279.7536;357.8;295.42
2024-04-18 08:00:00;1713427200000;90.21;True;268.5163;357.8;284.51
2024-04-18 08:15:00;1713428100000;90.21;True;268.5163;357.8;284.51
2024-04-18 08:30:00;1713429000000;90.21;True;268.5163;357.8;284.51
2024-04-18 08:45:00;1713429900000;90.21;True;268.5163;357.8;284.51
2024-04-18 09:00:00;1713430800000;83.87;True;261.9861;357.8;278.17
