MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp;Biomass_co2;Fossil Brown coal/Lignite_co2;Fossil Coal-derived gas_co2;Fossil Gas_co2;Fossil Hard coal_co2;Fossil Oil_co2;Fossil Oil shale_co2;Fossil Peat_co2;Geothermal_co2;Hydro Pumped Storage_co2;Hydro Pumped Storage.1_co2;Hydro Run-of-river and poundage_co2;Hydro Water Reservoir_co2;Marine_co2;Nuclear_co2;Other_co2;Other renewable_co2;Solar_co2;Waste_co2;Wind Offshore_co2;Wind Onshore_co2;totalEnergy_MWh;totalCO2_gr;emission_gr_kWh
13:00 - 13:15;4652.0;2833.0;;2721.0;1610.0;381.0;;;20.0;351.0;6031.0;1807.0;54.0;;;140.0;60.0;22056.0;491.0;3924.0;37400.0;13:00;13:15;2024-04-02 13:00:00+02:00;1712055600.0;2024-04-02 13:15:00+02:00;1712056500.0;267490000.0;805280250.0;;259175250.0;343332500.0;81819750.0;;;190000.0;2808000.0;48248000.0;14456000.0;432000.0;;;7000000.0;375000.0;788502000.0;42962500.0;3924000.0;65450000.0;21132.75;2731445250.0;129.252
13:15 - 13:30;4638.0;2843.0;;2638.0;1606.0;381.0;;;20.0;196.0;6242.0;1800.0;18.0;;;140.0;60.0;22283.0;490.0;3956.0;37148.0;13:15;13:30;2024-04-02 13:15:00+02:00;1712056500.0;2024-04-02 13:30:00+02:00;1712057400.0;266685000.0;808122750.0;;251269500.0;342479500.0;81819750.0;;;190000.0;1568000.0;49936000.0;14400000.0;144000.0;;;7000000.0;375000.0;796617250.0;42875000.0;3956000.0;65009000.0;21114.75;2732446750.0;129.409
13:30 - 13:45;4650.0;2844.0;;2675.0;1627.0;381.0;;;20.0;207.0;6231.0;1792.0;17.0;;;140.0;60.0;22626.0;489.0;3942.0;36753.0;13:30;13:45;2024-04-02 13:30:00+02:00;1712057400.0;2024-04-02 13:45:00+02:00;1712058300.0;267375000.0;808407000.0;;254793750.0;346957750.0;81819750.0;;;190000.0;1656000.0;49848000.0;14336000.0;136000.0;;;7000000.0;375000.0;808879500.0;42787500.0;3942000.0;64317750.0;21113.5;2752821000.0;130.382
13:45 - 14:00;4663.0;2840.0;;2681.0;1618.0;381.0;;;20.0;3.0;7013.0;1791.0;17.0;;;140.0;60.0;22971.0;494.0;3829.0;36419.0;13:45;14:00;2024-04-02 13:45:00+02:00;1712058300.0;2024-04-02 14:00:00+02:00;1712059200.0;268122500.0;807270000.0;;255365250.0;345038500.0;81819750.0;;;190000.0;24000.0;56104000.0;14328000.0;136000.0;;;7000000.0;375000.0;821213250.0;43225000.0;3829000.0;63733250.0;21235.0;2767773500.0;130.34
14:00 - 14:15;4668.0;2766.0;;2605.0;1680.0;381.0;;;20.0;4.0;7070.0;1789.0;19.0;;;139.0;60.0;22845.0;490.0;3972.0;35465.0;14:00;14:15;2024-04-02 14:00:00+02:00;1712059200.0;2024-04-02 14:15:00+02:00;1712060100.0;268410000.0;786235500.0;;248126250.0;358260000.0;81819750.0;;;190000.0;32000.0;56560000.0;14312000.0;152000.0;;;6950000.0;375000.0;816708750.0;42875000.0;3972000.0;62063750.0;20993.25;2747042000.0;130.854
14:15 - 14:30;4665.0;2737.0;;2594.0;1705.0;381.0;;;20.0;2.0;7138.0;1789.0;17.0;;;140.0;60.0;22884.0;494.0;4038.0;35105.0;14:15;14:30;2024-04-02 14:15:00+02:00;1712060100.0;2024-04-02 14:30:00+02:00;1712061000.0;268237500.0;777992250.0;;247078500.0;363591250.0;81819750.0;;;190000.0;16000.0;57104000.0;14312000.0;136000.0;;;7000000.0;375000.0;818103000.0;43225000.0;4038000.0;61433750.0;20942.25;2744652000.0;131.058
14:30 - 14:45;4670.0;2738.0;;2606.0;1782.0;381.0;;;20.0;1.0;7351.0;1780.0;13.0;;;139.0;60.0;22715.0;493.0;4056.0;34437.0;14:30;14:45;2024-04-02 14:30:00+02:00;1712061000.0;2024-04-02 14:45:00+02:00;1712061900.0;268525000.0;778276500.0;;248221500.0;380011500.0;81819750.0;;;190000.0;8000.0;58808000.0;14240000.0;104000.0;;;6950000.0;375000.0;812061250.0;43137500.0;4056000.0;60264750.0;20810.5;2757048750.0;132.484
14:45 - 15:00;4672.0;2744.0;;2615.0;1875.0;381.0;;;20.0;123.0;6703.0;1768.0;12.0;;;140.0;60.0;22060.0;484.0;3909.0;33834.0;14:45;15:00;2024-04-02 14:45:00+02:00;1712061900.0;2024-04-02 15:00:00+02:00;1712062800.0;268640000.0;779982000.0;;249078750.0;399843750.0;81819750.0;;;190000.0;984000.0;53624000.0;14144000.0;96000.0;;;7000000.0;375000.0;788645000.0;42350000.0;3909000.0;59209500.0;20350.0;2749890750.0;135.13
15:00 - 15:15;4688.0;2761.0;;2633.0;1940.0;381.0;;;20.0;83.0;6217.0;1786.0;14.0;;;139.0;60.0;21577.0;492.0;3940.0;32789.0;15:00;15:15;2024-04-02 15:00:00+02:00;1712062800.0;2024-04-02 15:15:00+02:00;1712063700.0;269560000.0;784814250.0;;250793250.0;413705000.0;81819750.0;;;190000.0;664000.0;49736000.0;14288000.0;112000.0;;;6950000.0;375000.0;771377750.0;43050000.0;3940000.0;57380750.0;19880.0;2748755750.0;138.267
15:15 - 15:30;4697.0;2770.0;;2630.0;2042.0;381.0;;;20.0;22.0;6615.0;1776.0;10.0;;;139.0;60.0;20899.0;498.0;3894.0;33369.0;15:15;15:30;2024-04-02 15:15:00+02:00;1712063700.0;2024-04-02 15:30:00+02:00;1712064600.0;270077500.0;787372500.0;;250507500.0;435456500.0;81819750.0;;;190000.0;176000.0;52920000.0;14208000.0;80000.0;;;6950000.0;375000.0;747139250.0;43575000.0;3894000.0;58395750.0;19955.5;2753136750.0;137.964
15:30 - 15:45;4704.0;2827.0;;2632.0;2054.0;381.0;;;20.0;68.0;6660.0;1754.0;15.0;;;139.0;60.0;20282.0;497.0;3895.0;33546.0;15:30;15:45;2024-04-02 15:30:00+02:00;1712064600.0;2024-04-02 15:45:00+02:00;1712065500.0;270480000.0;803574750.0;;250698000.0;438015500.0;81819750.0;;;190000.0;544000.0;53280000.0;14032000.0;120000.0;;;6950000.0;375000.0;725081500.0;43487500.0;3895000.0;58705500.0;19883.5;2751248500.0;138.368
15:45 - 16:00;4699.0;2920.0;;2625.0;2082.0;381.0;;;20.0;63.0;6004.0;1733.0;19.0;;;139.0;60.0;19255.0;496.0;3828.0;33039.0;15:45;16:00;2024-04-02 15:45:00+02:00;1712065500.0;2024-04-02 16:00:00+02:00;1712066400.0;270192500.0;830010000.0;;250031250.0;443986500.0;81819750.0;;;190000.0;504000.0;48032000.0;13864000.0;152000.0;;;6950000.0;375000.0;688366250.0;43400000.0;3828000.0;57818250.0;19340.75;2739519500.0;141.645
16:00 - 16:15;4713.0;2942.0;;2633.0;1974.0;381.0;;;20.0;35.0;6667.0;1732.0;14.0;;;139.0;60.0;18337.0;498.0;3969.0;32255.0;16:00;16:15;2024-04-02 16:00:00+02:00;1712066400.0;2024-04-02 16:15:00+02:00;1712067300.0;270997500.0;836263500.0;;250793250.0;420955500.0;81819750.0;;;190000.0;280000.0;53336000.0;13856000.0;112000.0;;;6950000.0;375000.0;655547750.0;43575000.0;3969000.0;56446250.0;19092.25;2695466500.0;141.181
16:15 - 16:30;4726.0;2953.0;;2662.0;1935.0;381.0;;;20.0;102.0;6603.0;1752.0;17.0;;;139.0;60.0;17595.0;492.0;3826.0;32748.0;16:15;16:30;2024-04-02 16:15:00+02:00;1712067300.0;2024-04-02 16:30:00+02:00;1712068200.0;271745000.0;839390250.0;;253555500.0;412638750.0;81819750.0;;;190000.0;816000.0;52824000.0;14016000.0;136000.0;;;6950000.0;375000.0;629021250.0;43050000.0;3826000.0;57309000.0;19002.75;2667662500.0;140.383
16:30 - 16:45;4725.0;2917.0;;2621.0;1906.0;381.0;;;20.0;174.0;5779.0;1753.0;17.0;;;139.0;64.0;16294.0;500.0;3757.0;32941.0;16:30;16:45;2024-04-02 16:30:00+02:00;1712068200.0;2024-04-02 16:45:00+02:00;1712069100.0;271687500.0;829157250.0;;249650250.0;406454500.0;81819750.0;;;190000.0;1392000.0;46232000.0;14024000.0;136000.0;;;6950000.0;400000.0;582510500.0;43750000.0;3757000.0;57646750.0;18497.0;2595757500.0;140.334
16:45 - 17:00;4734.0;2907.0;;2693.0;1927.0;381.0;;;20.0;209.0;4864.0;1741.0;17.0;;;139.0;64.0;15033.0;497.0;3574.0;32253.0;16:45;17:00;2024-04-02 16:45:00+02:00;1712069100.0;2024-04-02 17:00:00+02:00;1712070000.0;272205000.0;826314750.0;;256508250.0;410932750.0;81819750.0;;;190000.0;1672000.0;38912000.0;13928000.0;136000.0;;;6950000.0;400000.0;537429750.0;43487500.0;3574000.0;56442750.0;17763.25;2550902500.0;143.606
17:00 - 17:15;4748.0;2898.0;;2785.0;1937.0;381.0;;;20.0;146.0;4830.0;1734.0;14.0;;;140.0;64.0;13519.0;506.0;3390.0;31712.0;17:00;17:15;2024-04-02 17:00:00+02:00;1712070000.0;2024-04-02 17:15:00+02:00;1712070900.0;273010000.0;823756500.0;;265271250.0;413065250.0;81819750.0;;;190000.0;1168000.0;38640000.0;13872000.0;112000.0;;;7000000.0;400000.0;483304250.0;44275000.0;3390000.0;55496000.0;17206.0;2504770000.0;145.575
17:15 - 17:30;4760.0;2914.0;;2807.0;1937.0;381.0;;;20.0;153.0;3750.0;1719.0;42.0;;;140.0;64.0;12013.0;504.0;3400.0;31389.0;17:15;17:30;2024-04-02 17:15:00+02:00;1712070900.0;2024-04-02 17:30:00+02:00;1712071800.0;273700000.0;828304500.0;;267366750.0;413065250.0;81819750.0;;;190000.0;1224000.0;30000000.0;13752000.0;336000.0;;;7000000.0;400000.0;429464750.0;44100000.0;3400000.0;54930750.0;16498.25;2449053750.0;148.443
17:30 - 17:45;4761.0;3476.0;;2892.0;1988.0;381.0;;;20.0;331.0;1494.0;1714.0;58.0;;;139.0;64.0;10448.0;503.0;3264.0;30685.0;17:30;17:45;2024-04-02 17:30:00+02:00;1712071800.0;2024-04-02 17:45:00+02:00;1712072700.0;273757500.0;988053000.0;;275463000.0;423941000.0;81819750.0;;;190000.0;2648000.0;11952000.0;13712000.0;464000.0;;;6950000.0;400000.0;373516000.0;44012500.0;3264000.0;53698750.0;15554.5;2553841500.0;164.187
17:45 - 18:00;4755.0;3685.0;;3052.0;2008.0;381.0;;;20.0;1277.0;651.0;1707.0;30.0;;;142.0;64.0;8883.0;503.0;3112.0;30394.0;17:45;18:00;2024-04-02 17:45:00+02:00;1712072700.0;2024-04-02 18:00:00+02:00;1712073600.0;273412500.0;1047461250.0;;290703000.0;428206000.0;81819750.0;;;190000.0;10216000.0;5208000.0;13656000.0;240000.0;;;7100000.0;400000.0;317567250.0;44012500.0;3112000.0;53189500.0;15166.0;2576493750.0;169.886
18:00 - 18:15;4775.0;3756.0;;3532.0;2033.0;381.0;;;20.0;274.0;1945.0;1699.0;23.0;;;157.0;64.0;7242.0;499.0;2878.0;29386.0;18:00;18:15;2024-04-02 18:00:00+02:00;1712073600.0;2024-04-02 18:15:00+02:00;1712074500.0;274562500.0;1067643000.0;;336423000.0;433537250.0;81819750.0;;;190000.0;2192000.0;15560000.0;13592000.0;184000.0;;;7850000.0;400000.0;258901500.0;43662500.0;2878000.0;51425500.0;14666.0;2590821000.0;176.655
18:15 - 18:30;4778.0;4000.0;;3595.0;2046.0;381.0;;;20.0;1155.0;954.0;1692.0;65.0;;;162.0;64.0;5663.0;502.0;2597.0;28270.0;18:15;18:30;2024-04-02 18:15:00+02:00;1712074500.0;2024-04-02 18:30:00+02:00;1712075400.0;274735000.0;1137000000.0;;342423750.0;436309500.0;81819750.0;;;190000.0;9240000.0;7632000.0;13536000.0;520000.0;;;8100000.0;400000.0;202452250.0;43925000.0;2597000.0;49472500.0;13986.0;2610352750.0;186.64
18:30 - 18:45;4788.0;4311.0;;3602.0;2105.0;381.0;;;20.0;3398.0;273.0;1682.0;82.0;;;162.0;64.0;4149.0;503.0;2220.0;26609.0;18:30;18:45;2024-04-02 18:30:00+02:00;1712075400.0;2024-04-02 18:45:00+02:00;1712076300.0;275310000.0;1225401750.0;;343090500.0;448891250.0;81819750.0;;;190000.0;27184000.0;2184000.0;13456000.0;656000.0;;;8100000.0;400000.0;148326750.0;44012500.0;2220000.0;46565750.0;13587.25;2667808250.0;196.346
18:45 - 19:00;4786.0;4508.0;;3659.0;2138.0;381.0;;;20.0;4807.0;12.0;1675.0;319.0;;;163.0;64.0;2841.0;503.0;1916.0;25716.0;18:45;19:00;2024-04-02 18:45:00+02:00;1712076300.0;2024-04-02 19:00:00+02:00;1712077200.0;275195000.0;1281399000.0;;348519750.0;455928500.0;81819750.0;;;190000.0;38456000.0;96000.0;13400000.0;2552000.0;;;8150000.0;400000.0;101565750.0;44012500.0;1916000.0;45003000.0;13377.0;2698603250.0;201.735
19:00 - 19:15;4796.0;4629.0;;4133.0;2187.0;381.0;;;20.0;5091.0;3.0;1668.0;44.0;;;176.0;64.0;1655.0;504.0;1690.0;24912.0;19:00;19:15;2024-04-02 19:00:00+02:00;1712077200.0;2024-04-02 19:15:00+02:00;1712078100.0;275770000.0;1315793250.0;;393668250.0;466377750.0;81819750.0;;;190000.0;40728000.0;24000.0;13344000.0;352000.0;;;8800000.0;400000.0;59166250.0;44100000.0;1690000.0;43596000.0;12988.25;2745819250.0;211.408
19:15 - 19:30;4807.0;4732.0;;4293.0;2231.0;381.0;;;20.0;6272.0;16.0;1661.0;178.0;;;185.0;64.0;866.0;501.0;1532.0;24035.0;19:15;19:30;2024-04-02 19:15:00+02:00;1712078100.0;2024-04-02 19:30:00+02:00;1712079000.0;276402500.0;1345071000.0;;408908250.0;475760750.0;81819750.0;;;190000.0;50176000.0;128000.0;13288000.0;1424000.0;;;9250000.0;400000.0;30959500.0;43837500.0;1532000.0;42061250.0;12943.5;2781208500.0;214.873
19:30 - 19:45;4817.0;4780.0;;4334.0;2285.0;482.0;;;20.0;7548.0;1.0;1662.0;175.0;;;185.0;64.0;344.0;505.0;1444.0;23456.0;19:30;19:45;2024-04-02 19:30:00+02:00;1712079000.0;2024-04-02 19:45:00+02:00;1712079900.0;276977500.0;1358715000.0;;412813500.0;487276250.0;103509500.0;;;190000.0;60384000.0;8000.0;13296000.0;1400000.0;;;9250000.0;400000.0;12298000.0;44187500.0;1444000.0;41048000.0;13025.5;2823197250.0;216.744
19:45 - 20:00;4799.0;4799.0;;4521.0;2345.0;565.0;;;20.0;7724.0;1.0;1659.0;187.0;;;185.0;64.0;73.0;506.0;1379.0;23212.0;19:45;20:00;2024-04-02 19:45:00+02:00;1712079900.0;2024-04-02 20:00:00+02:00;1712080800.0;275942500.0;1364115750.0;;430625250.0;500071250.0;121333750.0;;;190000.0;61792000.0;8000.0;13272000.0;1496000.0;;;9250000.0;400000.0;2609750.0;44275000.0;1379000.0;40621000.0;13009.75;2867381250.0;220.402
20:00 - 20:15;4812.0;4768.0;;4324.0;2323.0;565.0;;;20.0;6512.0;1.0;1662.0;99.0;;;185.0;64.0;4.0;496.0;1316.0;22657.0;20:00;20:15;2024-04-02 20:00:00+02:00;1712080800.0;2024-04-02 20:15:00+02:00;1712081700.0;276690000.0;1355304000.0;;411861000.0;495379750.0;121333750.0;;;190000.0;52096000.0;8000.0;13296000.0;792000.0;;;9250000.0;400000.0;143000.0;43400000.0;1316000.0;39649750.0;12452.0;2821109250.0;226.559
20:15 - 20:30;4813.0;4764.0;;4379.0;2328.0;566.0;;;20.0;6139.0;6.0;1658.0;151.0;;;185.0;64.0;0.0;494.0;1286.0;22303.0;20:15;20:30;2024-04-02 20:15:00+02:00;1712081700.0;2024-04-02 20:30:00+02:00;1712082600.0;276747500.0;1354167000.0;;417099750.0;496446000.0;121548500.0;;;190000.0;49112000.0;48000.0;13264000.0;1208000.0;;;9250000.0;400000.0;0.0;43225000.0;1286000.0;39030250.0;12289.0;2823022000.0;229.719
20:30 - 20:45;4808.0;4762.0;;4442.0;2274.0;558.0;;;20.0;5770.0;22.0;1656.0;180.0;;;186.0;64.0;0.0;492.0;1269.0;21711.0;20:30;20:45;2024-04-02 20:30:00+02:00;1712082600.0;2024-04-02 20:45:00+02:00;1712083500.0;276460000.0;1353598500.0;;423100500.0;484930500.0;119830500.0;;;190000.0;46160000.0;176000.0;13248000.0;1440000.0;;;9300000.0;400000.0;0.0;43050000.0;1269000.0;37994250.0;12053.5;2811147250.0;233.222
20:45 - 21:00;4771.0;4749.0;;4444.0;2226.0;407.0;;;20.0;5281.0;70.0;1649.0;307.0;;;186.0;64.0;0.0;494.0;1229.0;21899.0;20:45;21:00;2024-04-02 20:45:00+02:00;1712083500.0;2024-04-02 21:00:00+02:00;1712084400.0;274332500.0;1349903250.0;;423291000.0;474694500.0;87403250.0;;;190000.0;42248000.0;560000.0;13192000.0;2456000.0;;;9300000.0;400000.0;0.0;43225000.0;1229000.0;38323250.0;11949.0;2760747750.0;231.044
21:00 - 21:15;4770.0;4771.0;;4338.0;2157.0;381.0;;;20.0;5391.0;56.0;1647.0;284.0;;;180.0;64.0;0.0;489.0;1236.0;21660.0;21:00;21:15;2024-04-02 21:00:00+02:00;1712084400.0;2024-04-02 21:15:00+02:00;1712085300.0;274275000.0;1356156750.0;;413194500.0;459980250.0;81819750.0;;;190000.0;43128000.0;448000.0;13176000.0;2272000.0;;;9000000.0;400000.0;0.0;42787500.0;1236000.0;37905000.0;11861.0;2735968750.0;230.669
21:15 - 21:30;4760.0;4764.0;;4212.0;2100.0;381.0;;;20.0;4097.0;4.0;1643.0;196.0;;;165.0;64.0;0.0;472.0;1235.0;21634.0;21:15;21:30;2024-04-02 21:15:00+02:00;1712085300.0;2024-04-02 21:30:00+02:00;1712086200.0;273700000.0;1354167000.0;;401193000.0;447825000.0;81819750.0;;;190000.0;32776000.0;32000.0;13144000.0;1568000.0;;;8250000.0;400000.0;0.0;41300000.0;1235000.0;37859500.0;11436.75;2695459250.0;235.684
21:30 - 21:45;4765.0;4755.0;;4159.0;2121.0;381.0;;;20.0;2500.0;82.0;1646.0;143.0;;;162.0;64.0;0.0;489.0;1252.0;21497.0;21:30;21:45;2024-04-02 21:30:00+02:00;1712086200.0;2024-04-02 21:45:00+02:00;1712087100.0;273987500.0;1351608750.0;;396144750.0;452303250.0;81819750.0;;;190000.0;20000000.0;656000.0;13168000.0;1144000.0;;;8100000.0;400000.0;0.0;42787500.0;1252000.0;37619750.0;11009.0;2681181250.0;243.544
21:45 - 22:00;4734.0;4743.0;;4151.0;2098.0;381.0;;;20.0;1929.0;255.0;1649.0;73.0;;;162.0;64.0;0.0;489.0;1221.0;21732.0;21:45;22:00;2024-04-02 21:45:00+02:00;1712087100.0;2024-04-02 22:00:00+02:00;1712088000.0;272205000.0;1348197750.0;;395382750.0;447398500.0;81819750.0;;;190000.0;15432000.0;2040000.0;13192000.0;584000.0;;;8100000.0;400000.0;0.0;42787500.0;1221000.0;38031000.0;10925.25;2666981250.0;244.112
22:00 - 22:15;4723.0;4754.0;;4073.0;2117.0;381.0;;;20.0;2346.0;47.0;1648.0;302.0;;;162.0;64.0;0.0;490.0;1130.0;21128.0;22:00;22:15;2024-04-02 22:00:00+02:00;1712088000.0;2024-04-02 22:15:00+02:00;1712088900.0;271572500.0;1351324500.0;;387953250.0;451450250.0;81819750.0;;;190000.0;18768000.0;376000.0;13184000.0;2416000.0;;;8100000.0;400000.0;0.0;42875000.0;1130000.0;36974000.0;10846.25;2668533250.0;246.033
22:15 - 22:30;4702.0;4731.0;;4115.0;2111.0;381.0;;;20.0;1917.0;22.0;1650.0;179.0;;;162.0;64.0;0.0;490.0;1095.0;20785.0;22:15;22:30;2024-04-02 22:15:00+02:00;1712088900.0;2024-04-02 22:30:00+02:00;1712089800.0;270365000.0;1344786750.0;;391953750.0;450170750.0;81819750.0;;;190000.0;15336000.0;176000.0;13200000.0;1432000.0;;;8100000.0;400000.0;0.0;42875000.0;1095000.0;36373750.0;10606.0;2658273750.0;250.639
22:30 - 22:45;4693.0;4732.0;;4106.0;2072.0;381.0;;;20.0;1570.0;31.0;1653.0;62.0;;;162.0;64.0;0.0;483.0;1095.0;20748.0;22:30;22:45;2024-04-02 22:30:00+02:00;1712089800.0;2024-04-02 22:45:00+02:00;1712090700.0;269847500.0;1345071000.0;;391096500.0;441854000.0;81819750.0;;;190000.0;12560000.0;248000.0;13224000.0;496000.0;;;8100000.0;400000.0;0.0;42262500.0;1095000.0;36309000.0;10468.0;2644573250.0;252.634
22:45 - 23:00;4666.0;4737.0;;4106.0;2061.0;381.0;;;20.0;810.0;113.0;1651.0;51.0;;;162.0;64.0;0.0;492.0;1047.0;20905.0;22:45;23:00;2024-04-02 22:45:00+02:00;1712090700.0;2024-04-02 23:00:00+02:00;1712091600.0;268295000.0;1346492250.0;;391096500.0;439508250.0;81819750.0;;;190000.0;6480000.0;904000.0;13208000.0;408000.0;;;8100000.0;400000.0;0.0;43050000.0;1047000.0;36583750.0;10316.5;2637582500.0;255.666
23:00 - 23:15;4656.0;4821.0;;4144.0;2113.0;381.0;;;20.0;923.0;88.0;1651.0;265.0;;;162.0;64.0;0.0;478.0;1040.0;20710.0;23:00;23:15;2024-04-02 23:00:00+02:00;1712091600.0;2024-04-02 23:15:00+02:00;1712092500.0;267720000.0;1370369250.0;;394716000.0;450597250.0;81819750.0;;;190000.0;7384000.0;704000.0;13208000.0;2120000.0;;;8100000.0;400000.0;0.0;41825000.0;1040000.0;36242500.0;10379.0;2676435750.0;257.87
23:15 - 23:30;4648.0;4935.0;;4207.0;2138.0;381.0;;;20.0;453.0;177.0;1652.0;76.0;;;162.0;64.0;0.0;483.0;1031.0;20511.0;23:15;23:30;2024-04-02 23:15:00+02:00;1712092500.0;2024-04-02 23:30:00+02:00;1712093400.0;267260000.0;1402773750.0;;400716750.0;455928500.0;81819750.0;;;190000.0;3624000.0;1416000.0;13216000.0;608000.0;;;8100000.0;400000.0;0.0;42262500.0;1031000.0;35894250.0;10234.5;2715240500.0;265.303
23:30 - 23:45;4636.0;4982.0;;4228.0;2139.0;381.0;;;20.0;337.0;519.0;1654.0;71.0;;;162.0;64.0;0.0;490.0;974.0;20550.0;23:30;23:45;2024-04-02 23:30:00+02:00;1712093400.0;2024-04-02 23:45:00+02:00;1712094300.0;266570000.0;1416133500.0;;402717000.0;456141750.0;81819750.0;;;190000.0;2696000.0;4152000.0;13232000.0;568000.0;;;8100000.0;400000.0;0.0;42875000.0;974000.0;35962500.0;10301.75;2732531500.0;265.249
23:45 - 00:00;4632.0;4949.0;;4214.0;2121.0;381.0;;;20.0;242.0;948.0;1650.0;87.0;;;162.0;64.0;0.0;491.0;987.0;20190.0;23:45;00:00;2024-04-02 23:45:00+02:00;1712094300.0;2024-04-02 00:00:00+02:00;1712008800.0;266340000.0;1406753250.0;;401383500.0;452303250.0;81819750.0;;;190000.0;1936000.0;7584000.0;13200000.0;696000.0;;;8100000.0;400000.0;0.0;42962500.0;987000.0;35332500.0;10284.5;2719987750.0;264.474
00:00 - 00:15;4621.0;5102.0;;4175.0;2099.0;384.0;;;20.0;163.0;1885.0;1651.0;146.0;;;169.0;59.0;0.0;491.0;913.0;19828.0;00:00;00:15;2024-04-03 00:00:00+02:00;1712095200.0;2024-04-03 00:15:00+02:00;1712096100.0;265707500.0;1450243500.0;;397668750.0;447611750.0;82464000.0;;;190000.0;1304000.0;15080000.0;13208000.0;1168000.0;;;8450000.0;368750.0;0.0;42962500.0;913000.0;34699000.0;10426.5;2762038750.0;264.906
00:15 - 00:30;4612.0;5247.0;;4245.0;2108.0;384.0;;;20.0;27.0;2166.0;1650.0;61.0;;;179.0;59.0;0.0;486.0;912.0;19529.0;00:15;00:30;2024-04-03 00:15:00+02:00;1712096100.0;2024-04-03 00:30:00+02:00;1712097000.0;265190000.0;1491459750.0;;404336250.0;449531000.0;82464000.0;;;190000.0;216000.0;17328000.0;13200000.0;488000.0;;;8950000.0;368750.0;0.0;42525000.0;912000.0;34175750.0;10421.25;2811334500.0;269.769
00:30 - 00:45;4622.0;5237.0;;4239.0;2110.0;384.0;;;20.0;88.0;3007.0;1649.0;125.0;;;179.0;59.0;0.0;489.0;923.0;19364.0;00:30;00:45;2024-04-03 00:30:00+02:00;1712097000.0;2024-04-03 00:45:00+02:00;1712097900.0;265765000.0;1488617250.0;;403764750.0;449957500.0;82464000.0;;;190000.0;704000.0;24056000.0;13192000.0;1000000.0;;;8950000.0;368750.0;0.0;42787500.0;923000.0;33887000.0;10623.75;2816626750.0;265.125
00:45 - 01:00;4627.0;5389.0;;4255.0;2098.0;384.0;;;20.0;73.0;3789.0;1645.0;78.0;;;174.0;59.0;0.0;487.0;981.0;19199.0;00:45;01:00;2024-04-03 00:45:00+02:00;1712097900.0;2024-04-03 01:00:00+02:00;1712098800.0;266052500.0;1531823250.0;;405288750.0;447398500.0;82464000.0;;;190000.0;584000.0;30312000.0;13160000.0;624000.0;;;8700000.0;368750.0;0.0;42612500.0;981000.0;33598250.0;10814.5;2864157500.0;264.844
01:00 - 01:15;4628.0;5419.0;;4300.0;2092.0;384.0;;;20.0;70.0;3875.0;1642.0;175.0;;;171.0;59.0;0.0;490.0;972.0;18866.0;01:00;01:15;2024-04-03 01:00:00+02:00;1712098800.0;2024-04-03 01:15:00+02:00;1712099700.0;266110000.0;1540350750.0;;409575000.0;446119000.0;82464000.0;;;190000.0;560000.0;31000000.0;13136000.0;1400000.0;;;8550000.0;368750.0;0.0;42875000.0;972000.0;33015500.0;10790.75;2876686000.0;266.588
01:15 - 01:30;4632.0;5446.0;;4191.0;2094.0;384.0;;;20.0;76.0;4336.0;1642.0;136.0;;;171.0;59.0;0.0;491.0;918.0;18653.0;01:15;01:30;2024-04-03 01:15:00+02:00;1712099700.0;2024-04-03 01:30:00+02:00;1712100600.0;266340000.0;1548025500.0;;399192750.0;446545500.0;82464000.0;;;190000.0;608000.0;34688000.0;13136000.0;1088000.0;;;8550000.0;368750.0;0.0;42962500.0;918000.0;32642750.0;10812.25;2877719750.0;266.154
01:30 - 01:45;4640.0;5509.0;;4205.0;2097.0;384.0;;;20.0;88.0;4527.0;1642.0;92.0;;;171.0;59.0;0.0;492.0;951.0;18444.0;01:30;01:45;2024-04-03 01:30:00+02:00;1712100600.0;2024-04-03 01:45:00+02:00;1712101500.0;266800000.0;1565933250.0;;400526250.0;447185250.0;82464000.0;;;190000.0;704000.0;36216000.0;13136000.0;736000.0;;;8550000.0;368750.0;0.0;43050000.0;951000.0;32277000.0;10830.25;2899087500.0;267.684
01:45 - 02:00;4656.0;5763.0;;4212.0;2095.0;384.0;;;20.0;45.0;4698.0;1640.0;71.0;;;171.0;59.0;0.0;498.0;944.0;18067.0;01:45;02:00;2024-04-03 01:45:00+02:00;1712101500.0;2024-04-03 02:00:00+02:00;1712102400.0;267720000.0;1638132750.0;;401193000.0;446758750.0;82464000.0;;;190000.0;360000.0;37584000.0;13120000.0;568000.0;;;8550000.0;368750.0;0.0;43575000.0;944000.0;31617250.0;10830.75;2973145500.0;274.51
